date,temperature (Kelvin)
20141227160000,
20141227170000,
20141227180000,
20141227190000,
20141227200000,
20141227210000,
20141227220000,
20141227230000,
20141228000000,
20141228030000,
20141228040000,
20141228050000,
20141228060000,
20141228070000,
20141228080000,
20141228090000,
20141228100000,
20141228110000,
20141228120000,
20141228130000,
20141228140000,
20141228150000,
20141228160000,
20141228170000,
20141228180000,
20141228190000,
20141228200000,
20141228210000,
20141228220000,
20141228230000,
20141229000000,
20141229010000,
20141229020000,
20141229030000,
20141229040000,
20141229050000,
20141229060000,
20141229070000,
20141229080000,
20141229090000,
20141229100000,
20141229110000,
20141229120000,
20141229130000,
20141229140000,
20141229150000,
20141229160000,
20141229170000,
20141229180000,
20141229190000,
20141229200000,
20141229210000,
20141229220000,
20141229230000,
20141230000000,
20141230010000,
20141230020000,
20141230030000,
20141230040000,
20141230050000,
20141230060000,
20141230070000,
20141230080000,
20141230090000,
20141230100000,
20141230110000,
20141230120000,
20141230130000,
20141230140000,
20141230150000,
20141230160000,
20141230170000,
20141230180000,
20141230190000,
20141230200000,
20141230210000,
20141230220000,
20141230230000,
20141231000000,
20141231010000,
20141231020000,
20141231030000,
20141231040000,
20141231050000,
20141231060000,
20141231070000,
20141231080000,
20141231090000,
20141231100000,
20141231110000,
20141231120000,
20141231130000,
20141231140000,
20141231150000,
20141231160000,
20141231170000,
20141231180000,
20141231190000,
20141231200000,
20141231210000,
20141231220000,
20141231230000,
20150101000000,
20150101010000,
20150101020000,
20150101030000,
20150101040000,
20150101050000,
20150101060000,
20150101070000,
20150101080000,
20150101090000,
20150101100000,
20150101110000,
20150101130000,
20150101140000,
20150101150000,
20150101160000,
20150101170000,
20150101180000,
20150101190000,
20150101200000,
20150101210000,
20150101220000,
20150101230000,
20150102000000,
20150102010000,
20150102020000,
20150102030000,
20150102040000,
20150102050000,
20150102060000,
20150102070000,
20150102080000,
20150102090000,
20150102100000,
20150102110000,
20150102120000,
20150102130000,
20150102140000,
20150102150000,
20150102160000,
20150102170000,
20150102180000,
20150102190000,
20150102200000,
20150102210000,
20150102220000,
20150102230000,
20150103000000,
20150103010000,
20150103020000,
20150103030000,
20150103040000,
20150103050000,
20150103060000,
20150103070000,
20150103080000,
20150103090000,
20150103100000,
20150103110000,
20150103120000,
20150103130000,
20150103140000,
20150103150000,
20150103160000,
20150103170000,
20150103180000,
20150103190000,
20150103200000,
20150103210000,
20150103220000,
20150103230000,
20150104000000,
20150104010000,
20150104020000,
20150104030000,
20150104040000,
20150104050000,
20150104060000,
20150104070000,
20150104080000,
20150104090000,
20150104100000,
20150104110000,
20150104120000,
20150104130000,
20150104140000,
20150104150000,
20150104160000,
20150104170000,
20150104180000,
20150104190000,
20150104200000,
20150104210000,
20150104220000,
20150104230000,
20150105000000,
20150105010000,
20150105020000,
20150105030000,
20150105040000,
20150105050000,
20150105060000,
20150105070000,
20150105080000,
20150105090000,
20150105100000,
20150105110000,
20150105120000,
20150105130000,
20150105140000,
20150105150000,
20150105160000,
20150105170000,
20150105180000,
20150105190000,
20150105200000,
20150105210000,
20150105220000,
20150105230000,
20150106000000,
20150106010000,
20150106020000,
20150106030000,
20150106070000,
20150106080000,
20150106090000,
20150106100000,
20150106110000,
20150106120000,
20150106130000,
20150106140000,
20150106150000,
20150106160000,
20150106170000,
20150106180000,
20150106190000,
20150106200000,
20150106210000,
20150106220000,
20150106230000,
20150107000000,
20150107010000,
20150107020000,
20150107030000,
20150107040000,
20150107050000,
20150107060000,
20150107070000,
20150107080000,
20150107090000,
20150107100000,
20150107110000,
20150107120000,
20150107130000,
20150107140000,
20150107150000,
20150107160000,
20150107170000,
20150107180000,
20150107190000,
20150107200000,
20150107210000,
20150107220000,
20150107230000,
20150108000000,
20150108010000,
20150108020000,
20150108030000,
20150108040000,
20150108050000,
20150108060000,
20150108070000,
20150108080000,
20150108090000,
20150108100000,
20150108110000,
20150108120000,
20150108130000,
20150108140000,
20150108150000,
20150108160000,
20150108170000,
20150108180000,
20150108190000,
20150108230000,
20150109000000,
20150109010000,
20150109020000,
20150109030000,
20150109040000,
20150109050000,
20150109060000,
20150109070000,
20150109080000,
20150109090000,
20150109100000,
20150109110000,
20150109120000,
20150109130000,
20150109140000,
20150109150000,
20150109160000,
20150109170000,
20150109180000,
20150109190000,
20150109200000,
20150109210000,
20150109220000,
20150109230000,
20150110000000,
20150110010000,
20150110020000,
20150110030000,
20150110040000,
20150110050000,
20150110060000,
20150110070000,
20150110080000,
20150110090000,
20150110100000,
20150110110000,
20150110120000,
20150110130000,
20150110140000,
20150110150000,
20150110160000,
20150110170000,
20150110180000,
20150110190000,
20150110200000,
20150110210000,
20150110220000,
20150110230000,
20150111000000,
20150111010000,
20150111020000,
20150111030000,
20150111040000,
20150111050000,
20150111060000,
20150111070000,
20150111080000,
20150111090000,
20150111100000,
20150111110000,
20150111120000,
20150111130000,
20150111140000,
20150111150000,
20150111160000,
20150111170000,
20150111180000,
20150111190000,
20150111200000,
20150111210000,
20150111220000,
20150111230000,
20150112000000,
20150112010000,
20150112020000,
20150112030000,
20150112040000,
20150112050000,
20150112060000,
20150112070000,
20150112080000,
20150112090000,
20150112100000,
20150112110000,
20150112120000,
20150112130000,
20150112140000,
20150112150000,
20150112160000,
20150112170000,
20150112180000,
20150112190000,
20150112200000,
20150112210000,
20150112220000,
20150112230000,
20150113000000,
20150113010000,
20150113020000,
20150113030000,
20150113040000,
20150113050000,
20150113060000,
20150113070000,
20150113080000,
20150113090000,
20150113100000,
20150113110000,
20150113120000,
20150113130000,
20150113140000,
20150113150000,
20150113160000,
20150113170000,
20150113180000,
20150113220000,
20150113230000,
20150114000000,
20150114010000,
20150114020000,
20150114030000,
20150114040000,
20150114050000,
20150114060000,
20150114070000,
20150114080000,
20150114090000,
20150114100000,
20150114110000,
20150114120000,
20150114130000,
20150114140000,
20150114150000,
20150114160000,
20150114170000,
20150114180000,
20150114190000,
20150114200000,
20150114210000,
20150114220000,
20150114230000,
20150115000000,
20150115010000,
20150115020000,
20150115030000,
20150115040000,
20150115050000,
20150115060000,
20150115070000,
20150115080000,
20150115090000,
20150115100000,
20150115110000,
20150115120000,
20150115130000,
20150115140000,
20150115150000,
20150115160000,
20150115170000,
20150115180000,
20150115190000,
20150115200000,
20150115210000,
20150115220000,
20150115230000,
20150116000000,
20150116010000,
20150116020000,
20150116030000,
20150116040000,
20150116050000,
20150116060000,
20150116070000,
20150116080000,
20150116090000,
20150116100000,
20150116110000,
20150116120000,
20150116130000,
20150116140000,
20150116150000,
20150116160000,
20150116170000,
20150116180000,
20150116190000,
20150116200000,
20150116210000,
20150116220000,
20150116230000,
20150117000000,
20150117010000,
20150117020000,
20150117030000,
20150117040000,
20150117050000,
20150117060000,
20150117070000,
20150117080000,
20150117090000,
20150117100000,
20150117110000,
20150117120000,
20150117130000,
20150117140000,
20150117150000,
20150117160000,
20150117170000,
20150117180000,
20150117190000,
20150117200000,
20150117210000,
20150117220000,
20150117230000,
20150118000000,
20150118010000,
20150118020000,
20150118030000,
20150118040000,
20150118050000,
20150118060000,
20150118070000,
20150118080000,
20150118090000,
20150118100000,
20150118110000,
20150118120000,
20150118130000,
20150118140000,
20150118150000,
20150118160000,
20150118170000,
20150118180000,
20150118190000,
20150118200000,
20150118210000,
20150118220000,
20150118230000,
20150119000000,
20150119010000,
20150119020000,
20150119030000,
20150119040000,
20150119050000,
20150119060000,
20150119070000,
20150119080000,
20150119090000,
20150119100000,
20150119110000,
20150119120000,
20150119130000,
20150119140000,
20150119150000,
20150119160000,
20150119170000,
20150119180000,
20150119190000,
20150119200000,
20150119210000,
20150119220000,
20150119230000,
20150120000000,
20150120010000,
20150120020000,
20150120030000,
20150120040000,
20150120050000,
20150120060000,
20150120080000,
20150120090000,
20150120100000,
20150120110000,
20150120120000,
20150120130000,
20150120140000,
20150120150000,
20150120160000,
20150120170000,
20150120180000,
20150120190000,
20150120200000,
20150120210000,
20150120220000,
20150120230000,
20150121000000,
20150121010000,
20150121020000,
20150121030000,
20150121040000,
20150121050000,
20150121060000,
20150121070000,
20150121080000,
20150121090000,
20150121100000,
20150121110000,
20150121120000,
20150121130000,
20150121140000,
20150121150000,
20150121160000,
20150121170000,
20150121180000,
20150121190000,
20150121200000,
20150121210000,
20150121220000,
20150121230000,
20150122000000,
20150122010000,
20150122020000,
20150122030000,
20150122040000,
20150122050000,
20150122060000,
20150122070000,
20150122080000,
20150122090000,
20150122100000,
20150122110000,
20150122120000,
20150122130000,
20150122140000,
20150122150000,
20150122160000,
20150122170000,
20150122180000,
20150122190000,
20150122200000,
20150122210000,
20150122220000,
20150122230000,
20150123000000,
20150123010000,
20150123020000,
20150123030000,
20150123040000,
20150123050000,
20150123060000,
20150123070000,
20150123090000,
20150123100000,
20150123110000,
20150123120000,
20150123130000,
20150123140000,
20150123150000,
20150123160000,
20150123170000,
20150123180000,
20150123190000,
20150123200000,
20150123210000,
20150123220000,
20150123230000,
20150124000000,
20150124010000,
20150124020000,
20150124030000,
20150124040000,
20150124050000,
20150124060000,
20150124070000,
20150124080000,
20150124090000,
20150124100000,
20150124110000,
20150124120000,
20150124130000,
20150124140000,
20150124150000,
20150124160000,
20150124170000,
20150124180000,
20150124190000,
20150124200000,
20150124210000,
20150124220000,
20150124230000,
20150125000000,
20150125010000,
20150125020000,
20150125030000,
20150125040000,
20150125050000,
20150125060000,
20150125070000,
20150125080000,
20150125090000,
20150125100000,
20150125110000,
20150125120000,
20150125130000,
20150125140000,
20150125150000,
20150125160000,
20150125170000,
20150125180000,
20150125190000,
20150125200000,
20150125210000,
20150125220000,
20150125230000,
20150126000000,
20150126010000,
20150126020000,
20150126030000,
20150126040000,
20150126050000,
20150126060000,
20150126070000,
20150126080000,
20150126090000,
20150126100000,
20150126110000,
20150126120000,
20150126130000,
20150126140000,
20150126150000,
20150126160000,
20150126170000,
20150126180000,
20150126190000,
20150126200000,
20150126210000,
20150126220000,
20150126230000,
20150127000000,
20150127010000,
20150127020000,
20150127030000,
20150127040000,
20150127050000,
20150127060000,
20150127070000,
20150127080000,
20150127090000,
20150127100000,
20150127110000,
20150127120000,
20150127130000,
20150127140000,
20150127150000,
20150127160000,
20150127170000,
20150127180000,
20150127190000,
20150127200000,
20150127210000,
20150127220000,
20150127230000,
20150128000000,
20150128010000,
20150128020000,
20150128030000,
20150128040000,
20150128050000,
20150128060000,
20150128070000,
20150128080000,
20150128090000,
20150128100000,
20150128110000,
20150128120000,
20150128130000,
20150128140000,
20150128150000,
20150128160000,
20150128170000,
20150128180000,
20150128190000,
20150128200000,
20150128210000,
20150128220000,
20150128230000,
20150129000000,
20150129010000,
20150129020000,
20150129030000,
20150129040000,
20150129050000,
20150129060000,
20150129070000,
20150129080000,
20150129090000,
20150129100000,
20150129110000,
20150129120000,
20150129130000,
20150129140000,
20150129150000,
20150129160000,
20150129170000,
20150129180000,
20150129190000,
20150129200000,
20150129210000,
20150129220000,
20150129230000,
20150130000000,
20150130010000,
20150130020000,
20150130030000,
20150130040000,
20150130050000,
20150130060000,
20150130070000,
20150130080000,
20150130090000,
20150130100000,
20150130110000,
20150130120000,
20150130130000,
20150130140000,
20150130150000,
20150130160000,
20150130170000,
20150130180000,
20150130190000,
20150130200000,
20150130210000,
20150130220000,
20150130230000,
20150131000000,
20150131010000,
20150131020000,
20150131030000,
20150131040000,
20150131050000,
20150131060000,
20150131070000,
20150131080000,
20150131090000,
20150131100000,
20150131110000,
20150131120000,
20150131130000,
20150131140000,
20150131150000,
20150131160000,
20150131170000,
20150131180000,
20150131190000,
20150131200000,
20150131210000,
20150131220000,
20150131230000,
20150201000000,
20150201010000,
20150201020000,
20150201030000,
20150201040000,
20150201050000,
20150201060000,
20150201070000,
20150201080000,
20150201090000,
20150201100000,
20150201110000,
20150201120000,
20150201130000,
20150201140000,
20150201150000,
20150201160000,
20150201170000,
20150201180000,
20150201190000,
20150201200000,
20150201210000,
20150201220000,
20150201230000,
20150202000000,
20150202010000,
20150202020000,
20150202030000,
20150202040000,
20150202050000,
20150202060000,
20150202070000,
20150202080000,
20150202090000,
20150202100000,
20150202110000,
20150202120000,
20150202130000,
20150202140000,
20150202150000,
20150202160000,
20150202170000,
20150202180000,
20150202190000,
20150202200000,
20150202210000,
20150202220000,
20150202230000,
20150203000000,
20150203010000,
20150203020000,
20150203030000,
20150203040000,
20150203050000,
20150203060000,
20150203070000,
20150203080000,
20150203090000,
20150203100000,
20150203110000,
20150203120000,
20150203130000,
20150203140000,
20150203150000,
20150203160000,
20150203170000,
20150203180000,
20150203190000,
20150203200000,
20150203210000,
20150203220000,
20150203230000,
20150204000000,
20150204010000,
20150204020000,
20150204030000,
20150204040000,
20150204050000,
20150204060000,
20150204070000,
20150204080000,
20150204090000,
20150204100000,
20150204110000,
20150204120000,
20150204130000,
20150204140000,
20150204150000,
20150204160000,
20150204170000,
20150204180000,
20150204190000,
20150204200000,
20150204210000,
20150204220000,
20150204230000,
20150205000000,
20150205010000,
20150205020000,
20150205030000,
20150205040000,
20150205050000,
20150205060000,
20150205070000,
20150205080000,
20150205090000,
20150205100000,
20150205110000,
20150205120000,
20150205130000,
20150205140000,
20150205150000,
20150205160000,
20150205170000,
20150205180000,
20150205190000,
20150205200000,
20150205210000,
20150205220000,
20150205230000,
20150206000000,
20150206010000,
20150206020000,
20150206030000,
20150206040000,
20150206050000,
20150206060000,
20150206070000,
20150206080000,
20150206090000,
20150206100000,
20150206110000,
20150206120000,
20150206130000,
20150206140000,
20150206150000,
20150206160000,
20150206170000,
20150206180000,
20150206190000,
20150206200000,
20150206210000,
20150206220000,
20150206230000,
20150207000000,
20150207010000,
20150207020000,
20150207030000,
20150207040000,
20150207050000,
20150207060000,
20150207070000,
20150207080000,
20150207090000,
20150207100000,
20150207110000,
20150207120000,
20150207130000,
20150207140000,
20150207150000,
20150207160000,
20150207170000,
20150207180000,
20150207190000,
20150207200000,
20150207210000,
20150207220000,
20150207230000,
20150208000000,
20150208010000,
20150208020000,
20150208030000,
20150208040000,
20150208050000,
20150208060000,
20150208070000,
20150208080000,
20150208090000,
20150208100000,
20150208110000,
20150208120000,
20150208130000,
20150208140000,
20150208150000,
20150208160000,
20150208170000,
20150208180000,
20150208190000,
20150208200000,
20150208210000,
20150208220000,
20150208230000,
20150209000000,
20150209010000,
20150209020000,
20150209030000,
20150209040000,
20150209050000,
20150209060000,
20150209070000,
20150209080000,
20150209090000,
20150209100000,
20150209110000,
20150209120000,
20150209130000,
20150209140000,
20150209150000,
20150209170000,
20150209180000,
20150209190000,
20150209200000,
20150209210000,
20150209220000,
20150209230000,
20150210000000,
20150210010000,
20150210020000,
20150210030000,
20150210040000,
20150210050000,
20150210060000,
20150210070000,
20150210080000,
20150210090000,
20150210100000,
20150210110000,
20150210120000,
20150210130000,
20150210140000,
20150210150000,
20150210160000,
20150210170000,
20150210180000,
20150210190000,
20150210200000,
20150210210000,
20150210220000,
20150210230000,
20150211000000,
20150211010000,
20150211020000,
20150211030000,
20150211040000,
20150211050000,
20150211060000,
20150211070000,
20150211080000,
20150211090000,
20150211100000,
20150211110000,
20150211120000,
20150211130000,
20150211140000,
20150211150000,
20150211160000,
20150211170000,
20150211180000,
20150211190000,
20150211200000,
20150211210000,
20150211220000,
20150211230000,
20150212000000,
20150212010000,
20150212020000,
20150212030000,
20150212040000,
20150212050000,
20150212060000,
20150212070000,
20150212080000,
20150212090000,
20150212100000,
20150212110000,
20150212120000,
20150212130000,
20150212150000,
20150212160000,
20150212170000,
20150212180000,
20150212190000,
20150212200000,
20150212210000,
20150212220000,
20150212230000,
20150213000000,
20150213010000,
20150213020000,
20150213030000,
20150213040000,
20150213050000,
20150213060000,
20150213070000,
20150213080000,
20150213090000,
20150213100000,
20150213110000,
20150213130000,
20150213140000,
20150213150000,
20150213160000,
20150213170000,
20150213180000,
20150213190000,
20150213200000,
20150213210000,
20150213220000,
20150213230000,
20150214000000,
20150214010000,
20150214020000,
20150214030000,
20150214040000,
20150214050000,
20150214060000,
20150214070000,
20150214080000,
20150214090000,
20150214100000,
20150214110000,
20150214120000,
20150214130000,
20150214140000,
20150214150000,
20150214160000,
20150214170000,
20150214180000,
20150214190000,
20150214200000,
20150214210000,
20150214220000,
20150214230000,
20150215000000,
20150215010000,
20150215020000,
20150215030000,
20150215040000,
20150215050000,
20150215060000,
20150215070000,
20150215080000,
20150215090000,
20150215100000,
20150215110000,
20150215120000,
20150215130000,
20150215140000,
20150215150000,
20150215160000,
20150215170000,
20150215180000,
20150215190000,
20150215200000,
20150215210000,
20150215220000,
20150215230000,
20150216000000,
20150216010000,
20150216020000,
20150216030000,
20150216040000,
20150216050000,
20150216060000,
20150216070000,
20150216080000,
20150216090000,
20150216100000,
20150216110000,
20150216120000,
20150216130000,
20150216140000,
20150216150000,
20150216160000,
20150216170000,
20150216180000,
20150216190000,
20150216200000,
20150216210000,
20150216220000,
20150216230000,
20150217000000,
20150217010000,
20150217020000,
20150217030000,
20150217040000,
20150217050000,
20150217060000,
20150217070000,
20150217080000,
20150217090000,
20150217100000,
20150217110000,
20150217120000,
20150217130000,
20150217140000,
20150217150000,
20150217160000,
20150217170000,
20150217180000,
20150217190000,
20150217200000,
20150217210000,
20150217220000,
20150217230000,
20150218000000,
20150218010000,
20150218020000,
20150218030000,
20150218040000,
20150218050000,
20150218060000,
20150218070000,
20150218080000,
20150218090000,
20150218100000,
20150218110000,
20150218120000,
20150218130000,
20150218140000,
20150218150000,
20150218160000,
20150218170000,
20150218180000,
20150218190000,
20150218200000,
20150218210000,
20150218220000,
20150218230000,
20150219000000,
20150219010000,
20150219020000,
20150219030000,
20150219040000,
20150219050000,
20150219060000,
20150219070000,
20150219080000,
20150219090000,
20150219100000,
20150219110000,
20150219120000,
20150219130000,
20150219140000,
20150219150000,
20150219160000,
20150219170000,
20150219180000,
20150219190000,
20150219200000,
20150219210000,
20150219220000,
20150219230000,
20150220000000,
20150220010000,
20150220020000,
20150220030000,
20150220040000,
20150220050000,
20150220060000,
20150220070000,
20150220080000,
20150220090000,
20150220100000,
20150220110000,
20150220120000,
20150220130000,
20150220140000,
20150220150000,
20150220160000,
20150220170000,
20150220180000,
20150220190000,
20150220200000,
20150220210000,
20150220220000,
20150220230000,
20150221000000,
20150221010000,
20150221020000,
20150221030000,
20150221040000,
20150221050000,
20150221060000,
20150221070000,
20150221080000,
20150221090000,
20150221100000,
20150221110000,
20150221120000,
20150221130000,
20150221140000,
20150221150000,
20150221160000,
20150221170000,
20150221180000,
20150221190000,
20150221200000,
20150221210000,
20150221220000,
20150221230000,
20150222000000,
20150222010000,
20150222020000,
20150222030000,
20150222040000,
20150222050000,
20150222060000,
20150222070000,
20150222080000,
20150222090000,
20150222100000,
20150222110000,
20150222120000,
20150222130000,
20150222140000,
20150222150000,
20150222160000,
20150222170000,
20150222180000,
20150222190000,
20150222200000,
20150222210000,
20150222220000,
20150222230000,
20150223000000,
20150223010000,
20150223020000,
20150223030000,
20150223040000,
20150223050000,
20150223060000,
20150223070000,
20150223080000,
20150223090000,
20150223100000,
20150223110000,
20150223120000,
20150223130000,
20150223140000,
20150223150000,
20150223160000,
20150223170000,
20150223180000,
20150223190000,
20150223200000,
20150223210000,
20150223220000,
20150223230000,
20150224000000,
20150224010000,
20150224020000,
20150224030000,
20150224040000,
20150224050000,
20150224060000,
20150224070000,
20150224080000,
20150224090000,
20150224100000,
20150224110000,
20150224120000,
20150224130000,
20150224140000,
20150224150000,
20150224160000,
20150224170000,
20150224180000,
20150224190000,
20150224200000,
20150224210000,
20150224220000,
20150224230000,
20150225000000,
20150225010000,
20150225020000,
20150225030000,
20150225040000,
20150225050000,
20150225060000,
20150225070000,
20150225080000,
20150225090000,
20150225100000,
20150225110000,
20150225120000,
20150225130000,
20150225140000,
20150225150000,
20150225160000,
20150225170000,
20150225180000,
20150225190000,
20150225200000,
20150225210000,
20150225220000,
20150225230000,
20150226000000,
20150226010000,
20150226020000,
20150226030000,
20150226040000,
20150226050000,
20150226060000,
20150226070000,
20150226080000,
20150226090000,
20150226100000,
20150226120000,
20150226130000,
20150226140000,
20150226150000,
20150226160000,
20150226170000,
20150226180000,
20150226190000,
20150226200000,
20150226210000,
20150226220000,
20150226230000,
20150227000000,
20150227010000,
20150227020000,
20150227030000,
20150227040000,
20150227050000,
20150227060000,
20150227070000,
20150227080000,
20150227090000,
20150227100000,
20150227110000,
20150227120000,
20150227130000,
20150227140000,
20150227150000,
20150227160000,
20150227170000,
20150227180000,
20150227190000,
20150227200000,
20150227210000,
20150227220000,
20150227230000,
20150228000000,
20150228010000,
20150228020000,
20150228030000,
20150228040000,
20150228050000,
20150228060000,
20150228070000,
20150228080000,
20150228090000,
20150228100000,
20150228110000,
20150228120000,
20150228130000,
20150228140000,
20150228150000,
20150228160000,
20150228170000,
20150228180000,
20150228190000,
20150228200000,
20150228210000,
20150228220000,
20150228230000,
20150301000000,
20150301010000,
20150301020000,
20150301030000,
20150301040000,
20150301050000,
20150301060000,
20150301070000,
20150301080000,
20150301090000,
20150301100000,
20150301110000,
20150301120000,
20150301130000,
20150301140000,
20150301150000,
20150301160000,
20150301170000,
20150301180000,
20150301190000,
20150301200000,
20150301210000,
20150301220000,
20150301230000,
20150302000000,
20150302010000,
20150302020000,
20150302030000,
20150302040000,
20150302050000,
20150302060000,
20150302070000,
20150302080000,
20150302090000,
20150302100000,
20150302110000,
20150302120000,
20150302130000,
20150302140000,
20150302150000,
20150302160000,
20150302170000,
20150302180000,
20150302190000,
20150302200000,
20150302210000,
20150302220000,
20150302230000,
20150303000000,
20150303010000,
20150303020000,
20150303030000,
20150303040000,
20150303050000,
20150303060000,
20150303070000,
20150303080000,
20150303090000,
20150303100000,
20150303110000,
20150303120000,
20150303130000,
20150303140000,
20150303150000,
20150303160000,
20150303170000,
20150303180000,
20150303190000,
20150303200000,
20150303210000,
20150303220000,
20150303230000,
20150304000000,
20150304010000,
20150304020000,
20150304030000,
20150304040000,
20150304050000,
20150304060000,
20150304070000,
20150304080000,
20150304090000,
20150304100000,
20150304110000,
20150304120000,
20150304130000,
20150304140000,
20150304150000,
20150304160000,
20150304170000,
20150304180000,
20150304190000,
20150304200000,
20150304210000,
20150304220000,
20150304230000,
20150305000000,
20150305010000,
20150305020000,
20150305030000,
20150305040000,
20150305050000,
20150305060000,
20150305070000,
20150305080000,
20150305090000,
20150305100000,
20150305110000,
20150305120000,
20150305130000,
20150305140000,
20150305150000,
20150305160000,
20150305170000,
20150305180000,
20150305190000,
20150305200000,
20150305210000,
20150305220000,
20150305230000,
20150306000000,
20150306010000,
20150306020000,
20150306030000,
20150306040000,
20150306050000,
20150306060000,
20150306070000,
20150306080000,
20150306090000,
20150306100000,
20150306110000,
20150306120000,
20150306130000,
20150306140000,
20150306150000,
20150306160000,
20150306170000,
20150306180000,
20150306190000,
20150306200000,
20150306210000,
20150306220000,
20150306230000,
20150307000000,
20150307010000,
20150307020000,
20150307030000,
20150307040000,
20150307050000,
20150307060000,
20150307070000,
20150307080000,
20150307090000,
20150307100000,
20150307110000,
20150307120000,
20150307130000,
20150307140000,
20150307150000,
20150307160000,
20150307170000,
20150307180000,
20150307190000,
20150307200000,
20150307210000,
20150307220000,
20150307230000,
20150308000000,
20150308010000,
20150308020000,
20150308030000,
20150308040000,
20150308050000,
20150308060000,
20150308070000,
20150308080000,
20150308090000,
20150308100000,
20150308110000,
20150308120000,
20150308130000,
20150308140000,
20150308150000,
20150308160000,
20150308170000,
20150308180000,
20150308190000,
20150308200000,
20150308210000,
20150308220000,
20150308230000,
20150309000000,
20150309010000,
20150309020000,
20150309030000,
20150309040000,
20150309050000,
20150309060000,
20150309070000,
20150309090000,
20150309100000,
20150309110000,
20150309120000,
20150309130000,
20150309140000,
20150309150000,
20150309160000,
20150309170000,
20150309180000,
20150309190000,
20150309200000,
20150309210000,
20150309220000,
20150309230000,
20150310000000,
20150310010000,
20150310020000,
20150310030000,
20150310040000,
20150310050000,
20150310060000,
20150310070000,
20150310080000,
20150310090000,
20150310100000,
20150310110000,
20150310120000,
20150310130000,
20150310140000,
20150310150000,
20150310160000,
20150310170000,
20150310180000,
20150310190000,
20150310200000,
20150310210000,
20150310220000,
20150310230000,
20150311000000,
20150311010000,
20150311020000,
20150311030000,
20150311040000,
20150311050000,
20150311060000,
20150311070000,
20150311080000,
20150311090000,
20150311100000,
20150311110000,
20150311120000,
20150311130000,
20150311140000,
20150311150000,
20150311160000,
20150311170000,
20150311180000,
20150311190000,
20150311200000,
20150311210000,
20150311220000,
20150311230000,
20150312000000,
20150312010000,
20150312020000,
20150312030000,
20150312040000,
20150312050000,
20150312060000,
20150312070000,
20150312080000,
20150312090000,
20150312100000,
20150312110000,
20150312120000,
20150312130000,
20150312140000,
20150312150000,
20150312160000,
20150312170000,
20150312180000,
20150312190000,
20150312200000,
20150312210000,
20150312220000,
20150312230000,
20150313000000,
20150313010000,
20150313020000,
20150313030000,
20150313040000,
20150313050000,
20150313060000,
20150313070000,
20150313080000,
20150313090000,
20150313100000,
20150313110000,
20150313120000,
20150313130000,
20150313140000,
20150313150000,
20150313160000,
20150313170000,
20150313180000,
20150313190000,
20150313200000,
20150313210000,
20150313220000,
20150313230000,
20150314000000,
20150314010000,
20150314020000,
20150314030000,
20150314040000,
20150314050000,
20150314060000,
20150314070000,
20150314080000,
20150314090000,
20150314100000,
20150314110000,
20150314120000,
20150314130000,
20150314140000,
20150314150000,
20150314160000,
20150314170000,
20150314180000,
20150314190000,
20150314200000,
20150314210000,
20150314220000,
20150314230000,
20150315000000,
20150315010000,
20150315020000,
20150315030000,
20150315040000,
20150315050000,
20150315060000,
20150315070000,
20150315080000,
20150315090000,
20150315100000,
20150315110000,
20150315120000,
20150315130000,
20150315140000,
20150315150000,
20150315160000,
20150315170000,
20150315180000,
20150315190000,
20150315200000,
20150315210000,
20150315220000,
20150315230000,
20150316000000,
20150316010000,
20150316020000,
20150316030000,
20150316040000,
20150316050000,
20150316060000,
20150316070000,
20150316080000,
20150316090000,
20150316100000,
20150316110000,
20150316120000,
20150316130000,
20150316140000,
20150316150000,
20150316160000,
20150316170000,
20150316180000,
20150316190000,
20150316200000,
20150316210000,
20150316220000,
20150316230000,
20150317000000,
20150317010000,
20150317020000,
20150317030000,
20150317040000,
20150317050000,
20150317060000,
20150317070000,
20150317080000,
20150317090000,
20150317100000,
20150317120000,
20150317130000,
20150317140000,
20150317150000,
20150317160000,
20150317170000,
20150317180000,
20150317190000,
20150317200000,
20150317210000,
20150317220000,
20150317230000,
20150318000000,
20150318010000,
20150318020000,
20150318030000,
20150318040000,
20150318050000,
20150318060000,
20150318070000,
20150318080000,
20150318090000,
20150318100000,
20150318110000,
20150318120000,
20150318130000,
20150318140000,
20150318150000,
20150318160000,
20150318170000,
20150318180000,
20150318190000,
20150318200000,
20150318210000,
20150318220000,
20150318230000,
20150319000000,
20150319010000,
20150319020000,
20150319030000,
20150319040000,
20150319050000,
20150319060000,
20150319070000,
20150319080000,
20150319090000,
20150319100000,
20150319110000,
20150319120000,
20150319130000,
20150319140000,
20150319150000,
20150319160000,
20150319170000,
20150319180000,
20150319190000,
20150319200000,
20150319210000,
20150319230000,
20150320000000,
20150320010000,
20150320020000,
20150320030000,
20150320040000,
20150320050000,
20150320060000,
20150320070000,
20150320080000,
20150320090000,
20150320100000,
20150320110000,
20150320120000,
20150320130000,
20150320140000,
20150320150000,
20150320160000,
20150320170000,
20150320180000,
20150320190000,
20150320200000,
20150320210000,
20150320220000,
20150320230000,
20150321000000,
20150321010000,
20150321020000,
20150321030000,
20150321040000,
20150321050000,
20150321060000,
20150321070000,
20150321080000,
20150321090000,
20150321100000,
20150321110000,
20150321120000,
20150321130000,
20150321140000,
20150321150000,
20150321160000,
20150321170000,
20150321180000,
